system,controller,eval_strength,noise_case,gamma_phi,gamma_relax,seed,final_fidelity,final_leakage,max_leakage,tail_infidelity_mean,final_purity,pulse_energy,segments,training_seconds,training_objective,optimizer_iterations,optimizer_success,sweep_label,horizon_steps,stage_description
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,20,0.9097477162598241,0.0007743472807019147,0.07687702329657364,0.10045757693525711,0.9999974298412385,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,21,0.9757796599813519,0.0006253733939275419,0.06616239806662483,0.03407867838539314,0.9999975570687643,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,22,0.9377872381692968,0.0003670778760284099,0.08755782995253147,0.06748700983685531,0.999997116467711,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,23,0.993585154013896,0.0005126395059383837,0.07308676954146831,0.010778310262116238,0.9999975499427607,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,24,0.961441482942426,0.0001289780689620601,0.06938720153416611,0.02612522319981819,0.9999977730652028,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,25,0.9671159681922193,0.0006231447295264037,0.07458031832672418,0.023680267876300974,0.9999974679007348,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,26,0.9924966552798049,0.0012299370404486032,0.08500983586415889,0.004753257600171268,0.9999975219620441,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,27,0.9314139659981088,0.0004471799839350643,0.06912013954941165,0.04929533351047367,0.9999979815237784,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,28,0.9474450324523195,0.0025176184565426363,0.07512157270392228,0.06076883619414753,0.9999972887246164,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,29,0.9854655966687855,0.0009569596334073616,0.06155487222569567,0.01901869722902441,0.9999976435329085,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,30,0.9592336638567873,0.0006854481893480147,0.06920321484556635,0.029824486022070235,0.9999977731575584,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,31,0.918899420731085,0.001327370898001834,0.09571167141837988,0.07983757587628648,0.9999973282014588,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,32,0.9617537254982801,0.0002017970343580755,0.0831582590981631,0.03982758239669517,0.9999972427203961,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,33,0.9650844482641862,0.000525967306788111,0.08517043193623697,0.024221099846801653,0.9999977479361529,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,34,0.9903099010584706,0.0011941716037588979,0.10069303566260435,0.006261308170522977,0.999997453994005,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,35,0.8926695046674624,0.0012745763054365922,0.09578001549183535,0.10323386132023518,0.999997634330924,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,36,0.9873192201063994,0.0009951255265145953,0.0691264800459871,0.014865908542545436,0.9999976687310713,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,37,0.7614898019572168,0.0006564318338273534,0.059209893782359524,0.18397013624496472,0.9999980574423616,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,38,0.968238543460545,0.0010467535725479094,0.062386298017823694,0.03155826499598882,0.9999977835652116,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,39,0.9892949601082031,0.0009642730407368738,0.08842487560975687,0.008109942379078316,0.9999975952174317,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,40,0.9902220347046187,0.0007524087110667432,0.07392810371161906,0.013467122824686033,0.9999972982036884,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,41,0.9400169182449737,0.0006066328711777924,0.07877153080747323,0.07365776558320183,0.9999973783652211,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,42,0.9901289566962972,0.00038315096520835645,0.08250298800628353,0.01313682065813762,0.9999972642681809,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,43,0.9624202897861986,0.0003761117876097675,0.06628415604991411,0.02421630265658631,0.9999977586636216,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,44,0.9759430304555707,0.0007069715921345088,0.06623715401779395,0.028145684290091677,0.9999976293657509,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,45,0.9977766887323201,0.0006282923477320956,0.08915294345163893,0.0032707850456059305,0.9999975484586184,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,46,0.9724819658910228,0.00034394118423186626,0.06728025407101779,0.037566601761878114,0.9999974925850493,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,47,0.9824473879266054,0.001383776502946854,0.06004530877610459,0.02621903398410728,0.9999975888121639,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,48,0.8358369777639237,0.00040296707237119644,0.08016608456426777,0.15208583633365738,0.9999970440153708,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,49,0.9798246588397098,0.000515683645249343,0.08232209144293134,0.018933512950250458,0.9999977284208587,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,50,0.9376325682811942,0.0010240433726742548,0.08408414179860291,0.04485720862284138,0.9999980247311211,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,51,0.9527513354061647,0.0005048866181298628,0.08618571287994192,0.0426503499228585,0.9999973945964844,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,52,0.9533724960350178,8.216674840777483e-05,0.08120801622472729,0.05997834013660303,0.9999973346774915,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,53,0.9274377284238142,0.00027241660220511665,0.08394293028233779,0.055106026273653574,0.9999974301309923,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,54,0.9551872827311555,0.0014610281092917177,0.08908151409513176,0.03349644129503562,0.9999974919452077,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,55,0.9681522605385149,0.0006845353966302703,0.08876949182730987,0.03519823641833287,0.9999975265157395,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,56,0.9717931096975314,0.0012248830822757517,0.08541486331865777,0.02521410585378726,0.9999974171360068,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,57,0.8122895399234088,0.00226648295270504,0.10467937449083586,0.143355084316702,0.9999979405614428,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,58,0.9941953363700847,0.00023924821111243055,0.05755591474209276,0.00477157875909239,0.9999977868052798,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,static_only,0.0,0.0,59,0.9292346525131162,0.0013068804540159462,0.09678493520289533,0.08053344835136711,0.9999972526989388,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,10,0.897780344120176,0.001341554903379505,0.08136542601902519,0.09125923995938205,0.986727651570687,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,11,0.9036687115410461,0.0030090760715637543,0.0848277159057772,0.09589749411198543,0.987092590042379,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,12,0.9348648187700537,0.0020056407053300473,0.06689441219208248,0.08731303390691345,0.9852557033506342,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,13,0.9005707053575452,0.0013889178869022079,0.08656102489908424,0.10251208976849348,0.9836441061443306,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,14,0.9261880494314287,0.0015115173684789873,0.07843200036503051,0.07245048996922572,0.9870936337047983,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,15,0.9706409183953886,0.0030979898882920187,0.09760122661339288,0.020556779696931024,0.987746041157931,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,16,0.9714287270625344,0.0034279454104232387,0.08980297959019268,0.038845634612183315,0.9878614173638041,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,17,0.8706219589856592,0.0014538605270103533,0.07126371201569748,0.09721253350023482,0.9842337807433743,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,18,0.9565650548815559,0.0018981512630915631,0.08296879450593586,0.0302651153419659,0.9875455793894357,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,19,0.9224894970567511,0.0015772014057411354,0.07699232494194652,0.09413407846228494,0.985301244460747,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,20,0.9058244696524937,0.0021463183911494266,0.07715718229844015,0.1041676716734724,0.9839167336448823,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,21,0.9712247643014527,0.0015992489911113017,0.06635915120620806,0.03840968013731069,0.9884043499040788,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,22,0.9335941849374366,0.0016619236992440056,0.08773417711973863,0.07158356956140595,0.9873910042650186,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,23,0.9887102511137523,0.0015843097489278701,0.07326905018534213,0.015620536132885271,0.9901217015241149,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,24,0.9572570201554508,0.0011377314702472052,0.06961824752005019,0.030659763535026387,0.9886636968953717,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,25,0.9627708162427812,0.0016902578782347355,0.07479357528026487,0.028272774289197347,0.9890960878489865,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,26,0.9872386292640117,0.0026398268540288594,0.08522368693170024,0.010099093862659236,0.9887524534716207,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,27,0.9275338727040338,0.0015406688601784513,0.06937189131413368,0.05371666422810595,0.9867209153881903,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,28,0.9431197437816844,0.0037419259480198086,0.07536455821974353,0.06491770072641687,0.9876564798044523,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,29,0.9808077956637294,0.0019844439735791086,0.06178416055996494,0.023670757717672207,0.9894894472090411,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,30,0.9549649169438261,0.00165515036823205,0.06941139492866777,0.03442271033912443,0.9876990004273881,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,31,0.9147594121906056,0.0027487571584349224,0.09596817117756284,0.08395982892824812,0.9874026377671793,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,32,0.9571443379883494,0.0014611271458268016,0.08335423407608455,0.044318373393509615,0.9892160354039938,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,33,0.9602394333944944,0.00173903736935066,0.08532310500795226,0.029396174668615566,0.986983683355748,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,34,0.9846577165418369,0.0028896168320841076,0.10094513486504342,0.012014056122199412,0.9879797392321091,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
five_level_weak_anharmonic,long_q8_leak08,0.03,deph_0.001,0.001,0.0,35,0.8888191095877274,0.0028417502531736805,0.09603071876060376,0.1072224723387572,0.9827338512495828,0.00273887721577803,120,201.2562568599824,0.19730843101944,2443,False,"q=8 continuation, leak 0.8",8,"a=0.8,lw=1.5,r=0.04,w=0.25; a=1,lw=0.8,r=0.025,w=0.25; a=1,lw=0.8,r=0.02,w=0.25"
